name,square,circle,triangle
hackthoon308train00873,1,1,0
hackthoon308train00874,0,1,1
hackthoon308train00875,1,1,0
hackthoon308train00876,1,1,0
hackthoon308train00877,1,0,1
hackthoon308train00878,1,1,0
hackthoon308train00879,1,0,1
hackthoon308train00880,0,0,1
hackthoon308train00881,1,1,1
hackthoon308train00882,1,1,0
hackthoon308train00883,1,0,1
hackthoon308train00884,0,1,1
hackthoon308train00885,1,1,0
hackthoon308train00886,1,1,1
hackthoon308train00887,1,1,1
hackthoon308train00888,1,0,1
hackthoon308train00889,0,1,1
hackthoon308train00890,1,0,1
hackthoon308train00891,1,1,0
hackthoon308train00892,0,1,1
hackthoon308train00893,1,1,0
hackthoon308train00894,0,1,1
hackthoon308train00895,1,1,0
hackthoon308train00896,1,1,0
hackthoon308train00897,1,0,1
hackthoon308train00898,1,1,1
hackthoon308train00899,0,1,1
hackthoon308train00900,1,1,1
hackthoon308train00901,1,0,1
hackthoon308train00902,0,1,0
hackthoon308train00903,1,1,0
hackthoon308train00904,1,1,0
hackthoon308train00905,1,1,1
hackthoon308train00906,1,1,0
hackthoon308train00907,1,1,0
hackthoon308train00908,1,0,1
hackthoon308train00909,1,1,0
hackthoon308train00910,1,1,0
hackthoon308train00911,1,1,0
hackthoon308train00912,0,1,1
hackthoon308train00913,1,1,1
hackthoon308train00914,0,1,1
hackthoon308train00915,1,1,1
hackthoon308train00916,1,0,0
hackthoon308train00917,0,0,1
hackthoon308train00918,1,1,0
hackthoon308train00919,1,1,1
hackthoon308train00920,1,1,0
hackthoon308train00921,1,1,1
hackthoon308train00922,1,0,1
hackthoon308train00923,0,1,1
hackthoon308train00924,1,1,0
hackthoon308train00925,1,1,1
hackthoon308train00926,1,1,1
hackthoon308train00927,0,1,1
hackthoon308train00928,1,0,1
hackthoon308train00929,0,1,1
hackthoon308train00930,1,1,0
hackthoon308train00931,1,1,0
hackthoon308train00932,1,1,1
hackthoon308train00933,1,0,1
hackthoon308train00934,1,0,1
hackthoon308train00935,0,1,1
hackthoon308train00936,0,1,1
hackthoon308train00937,1,1,0
hackthoon308train00938,1,1,0
hackthoon308train00939,1,0,1
hackthoon308train00940,1,0,1
hackthoon308train00941,0,1,1
hackthoon308train00942,1,1,0
hackthoon308train00943,1,0,0
hackthoon308train00944,1,1,1
hackthoon308train00945,1,1,0
hackthoon308train00946,0,1,1
hackthoon308train00947,1,0,1
hackthoon308train00948,0,1,1
hackthoon308train00949,1,1,0
hackthoon308train00950,0,1,1
hackthoon308train00951,1,1,0
hackthoon308train00952,1,1,1
hackthoon308train00953,1,1,1
hackthoon308train00954,1,1,1
hackthoon308train00955,0,1,0
hackthoon308train00956,1,1,0
hackthoon308train00957,0,1,1
hackthoon308train00958,1,1,0
hackthoon308train00959,1,1,1
hackthoon308train00960,1,0,1
hackthoon308train00961,1,1,1
hackthoon308train00962,0,1,1
hackthoon308train00963,1,1,1
hackthoon308train00964,1,1,0
hackthoon308train00965,0,1,1
hackthoon308train00966,0,1,1
hackthoon308train00967,1,1,0
hackthoon308train00968,0,1,1
hackthoon308train00969,1,0,1
hackthoon308train00970,1,0,1
hackthoon308train00971,1,0,1
hackthoon308train00972,0,1,1
hackthoon308train00973,1,1,1
hackthoon308train00974,0,1,0
hackthoon308train00975,0,0,1
hackthoon308train00976,1,1,1
hackthoon308train00977,0,0,1
hackthoon308train00978,0,1,1
hackthoon308train00979,1,0,1
hackthoon308train00980,1,1,0
hackthoon308train00981,1,0,1
hackthoon308train00982,1,1,1
hackthoon308train00983,1,0,1
hackthoon308train00984,1,1,0
hackthoon308train00985,0,0,1
hackthoon308train00986,0,1,1
hackthoon308train00987,1,0,1
hackthoon308train00988,1,1,0
hackthoon308train00989,0,1,1
hackthoon308train00990,1,1,1
hackthoon308train00991,0,1,0
hackthoon308train00992,1,0,1
hackthoon308train00993,1,0,1
hackthoon308train00994,1,1,1
hackthoon308train00995,1,0,1
hackthoon308train00996,0,1,1
hackthoon308train00997,1,0,1
hackthoon308train00998,1,1,1
hackthoon308train00999,1,1,0
hackthoon308train01000,0,1,1
hackthoon308train01001,1,1,1
hackthoon308train01002,1,0,1
hackthoon308train01003,0,1,1
hackthoon308train01004,1,1,1
hackthoon308train01005,0,1,0
hackthoon308train01006,0,1,1
hackthoon308train01007,1,0,1
hackthoon308train01008,1,0,1
hackthoon308train01009,1,0,1
hackthoon308train01010,0,1,1
hackthoon308train01011,1,0,1
hackthoon308train01012,1,0,1
hackthoon308train01013,1,1,1
hackthoon308train01014,1,1,1
hackthoon308train01015,1,0,1
hackthoon308train01016,1,1,0
hackthoon308train01017,0,1,0
hackthoon308train01018,1,1,1
hackthoon308train01019,1,1,1
hackthoon308train01020,1,1,0
hackthoon308train01021,1,1,0
hackthoon308train01022,1,0,1
hackthoon308train01023,1,1,1
hackthoon308train01024,0,1,1
hackthoon308train01025,1,1,1
hackthoon308train01026,0,0,1
hackthoon308train01027,1,1,0
hackthoon308train01028,0,1,1
hackthoon308train01029,1,1,1
hackthoon308train01030,0,1,1
hackthoon308train01031,1,1,1
hackthoon308train01032,1,1,0
hackthoon308train01033,0,1,1
hackthoon308train01034,0,0,1
hackthoon308train01035,1,1,0
hackthoon308train01036,1,1,0
hackthoon308train01037,1,1,1
hackthoon308train01038,0,0,1
hackthoon308train01039,1,1,1
hackthoon308train01040,1,0,1
hackthoon308train01041,1,1,1
hackthoon308train01042,1,0,1
hackthoon308train01043,0,1,1
hackthoon308train01044,0,1,1
hackthoon308train01045,0,0,1
hackthoon308train01046,1,0,1
hackthoon308train01047,1,1,1
hackthoon308train01048,0,1,1
hackthoon308train01049,1,0,1
hackthoon308train01050,1,1,0
hackthoon308train01051,1,1,0
hackthoon308train01052,0,1,1
hackthoon308train01053,1,1,1
hackthoon308train01054,0,1,1
hackthoon308train01055,0,1,1
hackthoon308train01056,0,1,1
hackthoon308train01057,0,1,1
hackthoon308train01058,1,1,0
hackthoon308train01059,1,1,1
hackthoon308train01060,1,1,1
hackthoon308train01061,0,1,1
hackthoon308train01062,1,1,0
hackthoon308train01063,1,1,1
hackthoon308train01064,0,1,0
hackthoon308train01065,0,1,1
hackthoon308train01066,0,1,1
hackthoon308train01067,1,0,1
hackthoon308train01068,1,1,1
hackthoon308train01069,0,1,1
hackthoon308train01070,0,1,0
hackthoon308train01071,0,1,1
hackthoon308train01072,1,1,1
hackthoon308train01073,0,1,1
hackthoon308train01074,0,1,0
hackthoon308train01075,0,1,1
hackthoon308train01076,1,1,1
hackthoon308train01077,0,1,1
hackthoon308train01078,1,1,0
hackthoon308train01079,1,1,0
hackthoon308train01080,0,1,1
hackthoon308train01081,0,1,1
hackthoon308train01082,0,1,1
hackthoon308train01083,0,1,0
hackthoon308train01084,1,1,1
hackthoon308train01085,1,0,1
hackthoon308train01086,1,0,1
hackthoon308train01087,1,0,0
hackthoon308train01088,0,1,1
hackthoon308train01089,0,0,1
hackthoon308train01090,1,1,1
hackthoon308train01091,1,1,0
hackthoon308train01092,0,1,1
hackthoon308train01093,0,1,1
hackthoon308train01094,1,0,1
hackthoon308train01095,1,1,0
hackthoon308train01096,1,0,1
hackthoon308train01097,0,1,1
hackthoon308train01098,1,1,0
hackthoon308train01099,1,1,1
hackthoon308train01100,1,1,0
hackthoon308train01101,1,1,1
hackthoon308train01102,1,0,1
hackthoon308train01103,1,0,1
hackthoon308train01104,0,1,1
hackthoon308train01105,1,0,1
hackthoon308train01106,1,1,0
hackthoon308train01107,1,0,1
hackthoon308train01108,1,1,0
hackthoon308train01109,0,1,1
hackthoon308train01110,0,1,1
hackthoon308train01111,1,0,0
hackthoon308train01112,1,0,1
hackthoon308train01113,1,1,0
hackthoon308train01114,1,1,1
hackthoon308train01115,1,1,0
hackthoon308train01116,0,1,1
hackthoon308train01117,0,1,1
hackthoon308train01118,1,1,1
hackthoon308train01119,0,1,1
hackthoon308train01120,1,0,1
hackthoon308train01121,1,1,0
hackthoon308train01122,1,1,0
hackthoon308train01123,1,0,1
hackthoon308train01124,0,1,1
hackthoon308train01125,1,0,1
hackthoon308train01126,0,1,1
hackthoon308train01127,1,0,1
hackthoon308train01128,1,1,1
hackthoon308train01129,0,1,1
hackthoon308train01130,1,0,1
hackthoon308train01131,1,1,1
hackthoon308train01132,1,0,1
hackthoon308train01133,1,1,1
hackthoon308train01134,1,1,0
hackthoon308train01135,1,1,1
hackthoon308train01136,1,1,0
hackthoon308train01137,1,1,0
hackthoon308train01138,1,1,0
hackthoon308train01139,1,1,1
hackthoon308train01140,1,1,0
hackthoon308train01141,1,0,1
hackthoon308train01142,0,1,1
hackthoon308train01143,1,1,0
hackthoon308train01144,1,1,0
hackthoon308train01145,0,1,1
hackthoon308train01146,1,1,0
hackthoon308train01147,1,0,1
hackthoon308train01148,1,1,0
hackthoon308train01149,0,1,1
hackthoon308train01150,0,1,0
hackthoon308train01151,1,1,1
hackthoon308train01152,1,0,1
hackthoon308train01153,0,1,0
hackthoon308train01154,0,1,1
hackthoon308train01155,1,1,0
hackthoon308train01156,1,0,0
hackthoon308train01157,0,1,1
hackthoon308train01158,0,1,1
hackthoon308train01159,0,1,1
hackthoon308train01160,1,0,1
hackthoon308train01161,1,1,1
hackthoon308train01162,1,0,1
hackthoon308train01163,1,0,1
hackthoon308train01164,1,1,0
hackthoon308train01165,1,1,0
hackthoon308train01166,0,1,0
hackthoon308train01167,1,0,1
hackthoon308train01168,1,1,0
hackthoon308train01169,1,0,1
hackthoon308train01170,1,1,0
hackthoon308train01171,1,1,1
hackthoon308train01172,1,1,1
hackthoon308train01173,0,1,1
hackthoon308train01174,1,0,1
hackthoon308train01175,1,1,0
hackthoon308train01176,1,0,1
hackthoon308train01177,1,1,0
hackthoon308train01178,1,0,1
hackthoon308train01179,1,0,1
hackthoon308train01180,1,0,1
hackthoon308train01181,0,1,1
hackthoon308train01182,1,1,0
hackthoon308train01183,1,1,1
hackthoon308train01184,1,0,1
hackthoon308train01185,0,1,1
hackthoon308train01186,1,0,1
hackthoon308train01187,1,1,0
hackthoon308train01188,0,1,0
hackthoon308train01189,1,0,1
hackthoon308train01190,1,1,0
hackthoon308train01191,1,0,1
hackthoon308train01192,1,1,1
hackthoon308train01193,1,1,1
hackthoon308train01194,0,1,1
hackthoon308train01195,1,1,1
hackthoon308train01196,0,1,1
hackthoon308train01197,1,0,1
hackthoon308train01198,1,1,1
hackthoon308train01199,1,1,0
hackthoon308train01200,1,0,0
hackthoon308train01201,1,1,1
hackthoon308train01202,0,1,1
hackthoon308train01203,1,0,1
hackthoon308train01204,0,0,1
hackthoon308train01205,0,1,1
hackthoon308train01206,0,1,1
hackthoon308train01207,1,0,1
hackthoon308train01208,1,1,0
hackthoon308train01209,1,1,0
hackthoon308train01210,1,0,0
hackthoon308train01211,1,1,1
hackthoon308train01212,0,0,1
hackthoon308train01213,1,1,1
hackthoon308train01214,1,1,1
hackthoon308train01215,1,0,0
hackthoon308train01216,1,1,1
hackthoon308train01217,0,1,1
hackthoon308train01218,0,1,1
hackthoon308train01219,1,0,0
hackthoon308train01220,1,1,0
hackthoon308train01221,0,1,1
hackthoon308train01222,1,1,0
hackthoon308train01223,1,0,1
hackthoon308train01224,0,0,1
hackthoon308train01225,1,0,0
hackthoon308train01226,1,0,1
hackthoon308train01227,1,1,1
hackthoon308train01228,1,0,1
hackthoon308train01229,1,0,1
hackthoon308train01230,1,1,0
hackthoon308train01231,1,1,0
hackthoon308train01232,0,1,1
hackthoon308train01233,1,1,1
hackthoon308train01234,1,0,1
hackthoon308train01235,1,1,1
hackthoon308train01236,1,0,1
hackthoon308train01237,1,1,1
hackthoon308train01238,0,0,1
hackthoon308train01239,0,1,0
hackthoon308train01240,0,1,1
hackthoon308train01241,0,1,1
hackthoon308train01242,0,1,1
hackthoon308train01243,1,1,0
hackthoon308train01244,1,0,1
hackthoon308train01245,1,1,1
hackthoon308train01246,1,0,1
hackthoon308train01247,0,1,1
hackthoon308train01248,1,0,0
hackthoon308train01249,1,0,1
hackthoon308train01250,1,0,1
hackthoon308train01251,1,1,0
hackthoon308train01252,1,0,1
hackthoon308train01253,1,1,0
hackthoon308train01254,1,1,0
hackthoon308train01255,1,1,1
hackthoon308train01256,0,1,1
hackthoon308train01257,1,1,0
hackthoon308train01258,0,0,1
hackthoon308train01259,1,0,1
hackthoon308train01260,0,1,1
hackthoon308train01261,1,0,0
hackthoon308train01262,1,1,0
hackthoon308train01263,1,1,1
hackthoon308train01264,0,1,0
hackthoon308train01265,1,1,0
hackthoon308train01266,0,1,1
hackthoon308train01267,1,1,0
hackthoon308train01268,1,1,1
hackthoon308train01269,0,1,1
hackthoon308train01270,1,1,1
hackthoon308train01271,0,0,1
hackthoon308train01272,1,1,1
hackthoon308train01273,1,0,1
hackthoon308train01274,0,1,1
hackthoon308train01275,0,1,1
hackthoon308train01276,1,1,0
hackthoon308train01277,1,1,1
hackthoon308train01278,0,1,1
hackthoon308train01279,1,1,1
hackthoon308train01280,1,0,0
hackthoon308train01281,1,0,1
hackthoon308train01282,1,0,1
hackthoon308train01283,1,0,1
hackthoon308train01284,0,1,1
hackthoon308train01285,1,0,1
hackthoon308train01286,0,1,1
hackthoon308train01287,0,1,0
hackthoon308train01288,1,0,1
hackthoon308train01289,0,1,1
hackthoon308train01290,1,1,1
hackthoon308train01291,0,1,1
hackthoon308train01292,0,1,1
hackthoon308train01293,0,1,1
hackthoon308train01294,0,1,1
hackthoon308train01295,0,0,1
hackthoon308train01296,0,1,1
hackthoon308train01297,1,1,1
hackthoon308train01298,0,1,1
hackthoon308train01299,1,1,1
hackthoon308train01300,1,0,1
hackthoon308train01301,1,1,1
hackthoon308train01302,1,1,0
hackthoon308train01303,0,0,1
hackthoon308train01304,1,1,1
hackthoon308train01305,1,0,1
hackthoon308train01306,1,0,1
hackthoon308train01307,1,0,1
hackthoon308train01308,0,1,1
hackthoon308train01309,1,1,1
hackthoon308train01310,1,0,1
hackthoon308train01311,0,0,1
hackthoon308train01312,1,0,1
hackthoon308train01313,0,1,1
hackthoon308train01314,0,1,1
hackthoon308train01315,0,0,1
hackthoon308train01316,1,1,0
hackthoon308train01317,0,1,1
hackthoon308train01318,1,0,1
hackthoon308train01319,1,0,1
hackthoon308train01320,1,0,1
hackthoon308train01321,1,1,1
hackthoon308train01322,1,1,1
hackthoon308train01323,0,1,0
hackthoon308train01324,0,1,1
hackthoon308train01325,1,1,1
hackthoon308train01326,1,1,0
hackthoon308train01327,1,1,1
hackthoon308train01328,1,0,1
hackthoon308train01329,0,0,1
hackthoon308train01330,0,1,1
hackthoon308train01331,1,1,1
hackthoon308train01332,1,0,1
hackthoon308train01333,0,1,1
hackthoon308train01334,1,1,0
hackthoon308train01335,1,1,1
hackthoon308train01336,1,0,1
hackthoon308train01337,1,1,1
hackthoon308train01338,0,1,1
hackthoon308train01339,1,1,0
hackthoon308train01340,0,1,1
hackthoon308train01341,1,1,1
hackthoon308train01342,0,1,0
hackthoon308train01343,1,1,0
hackthoon308train01344,0,1,1
hackthoon308train01345,0,0,1
hackthoon308train01346,1,1,0
hackthoon308train01347,1,1,0
hackthoon308train01348,1,0,1
hackthoon308train01349,1,1,0
hackthoon308train01350,0,1,1
hackthoon308train01351,1,1,1
hackthoon308train01352,1,1,0
hackthoon308train01353,0,1,1
hackthoon308train01354,0,1,1
hackthoon308train01355,1,1,1
hackthoon308train01356,1,1,0
hackthoon308train01357,1,1,1
hackthoon308train01358,1,1,0
hackthoon308train01359,1,0,0
hackthoon308train01360,1,1,1
hackthoon308train01361,1,0,1
hackthoon308train01362,1,1,0
hackthoon308train01363,1,1,0
hackthoon308train01364,1,1,0
hackthoon308train01365,1,1,0
hackthoon308train01366,0,0,1
hackthoon308train01367,1,1,1
hackthoon308train01368,1,1,1
hackthoon308train01369,1,1,0
hackthoon308train01370,1,1,0
hackthoon308train01371,0,1,1
hackthoon308train01372,0,1,1
hackthoon308train01373,1,1,0
hackthoon308train01374,1,0,1
hackthoon308train01375,1,0,1
hackthoon308train01376,0,1,1
hackthoon308train01377,0,0,1
hackthoon308train01378,1,1,0
hackthoon308train01379,1,1,0
hackthoon308train01380,1,1,1
hackthoon308train01381,1,0,1
hackthoon308train01382,1,0,1
hackthoon308train01383,1,0,0
hackthoon308train01384,1,1,1
hackthoon308train01385,0,1,1
hackthoon308train01386,1,1,0
hackthoon308train01387,1,0,0
hackthoon308train01388,1,1,1
hackthoon308train01389,0,1,1
hackthoon308train01390,1,0,0
hackthoon308train01391,1,0,1
hackthoon308train01392,1,0,1
hackthoon308train01393,1,1,1
hackthoon308train01394,0,1,1
hackthoon308train01395,1,0,1
hackthoon308train01396,1,0,1
hackthoon308train01397,1,0,1
hackthoon308train01398,1,1,0
hackthoon308train01399,1,0,1
hackthoon308train01400,0,0,1
hackthoon308train01401,1,0,1
hackthoon308train01402,1,1,0
hackthoon308train01403,1,1,1
hackthoon308train01404,1,0,1
hackthoon308train01405,0,1,1
hackthoon308train01406,0,1,1
hackthoon308train01407,1,1,0
hackthoon308train01408,1,0,1
hackthoon308train01409,1,1,0
hackthoon308train01410,1,1,0
hackthoon308train01411,1,1,1
hackthoon308train01412,1,0,1
hackthoon308train01413,1,0,1
hackthoon308train01414,0,1,1
hackthoon308train01415,1,0,1
hackthoon308train01416,1,1,0
hackthoon308train01417,1,0,1
hackthoon308train01418,0,1,1
hackthoon308train01419,0,1,1
hackthoon308train01420,0,1,1
hackthoon308train01421,1,0,0
hackthoon308train01422,0,1,1
hackthoon308train01423,0,0,1
hackthoon308train01424,0,1,1
hackthoon308train01425,0,1,1
hackthoon308train01426,1,0,1
hackthoon308train01427,1,1,0
hackthoon308train01428,1,0,1
hackthoon308train01429,1,1,0
hackthoon308train01430,1,1,0
hackthoon308train01431,0,1,1
hackthoon308train01432,1,1,1
hackthoon308train01433,1,1,1
hackthoon308train01434,1,0,1
hackthoon308train01435,1,1,0
hackthoon308train01436,1,1,0
hackthoon308train01437,0,1,0
hackthoon308train01438,1,1,1
hackthoon308train01439,1,1,1
hackthoon308train01440,1,1,0
hackthoon308train01441,1,1,1
hackthoon308train01442,1,1,1
hackthoon308train01443,1,1,0
hackthoon308train01444,1,1,0
hackthoon308train01445,1,1,0
hackthoon308train01446,0,1,1
hackthoon308train01447,1,1,1
hackthoon308train01448,1,0,1
hackthoon308train01449,1,0,1
hackthoon308train01450,1,1,0
hackthoon308train01451,0,1,1
hackthoon308train01452,1,1,1
hackthoon308train01453,0,1,1
hackthoon308train01454,1,0,1
hackthoon308train01455,0,1,1
hackthoon308train01456,1,1,1
hackthoon308train01457,0,1,1
hackthoon308train01458,0,0,1
hackthoon308train01459,0,1,1
hackthoon308train01460,0,1,1
hackthoon308train01461,1,0,1
hackthoon308train01462,1,0,1
hackthoon308train01463,1,0,0
hackthoon308train01464,1,1,0
hackthoon308train01465,0,0,1
hackthoon308train01466,0,1,1
hackthoon308train01467,1,1,1
hackthoon308train01468,0,0,1
hackthoon308train01469,1,1,1
hackthoon308train01470,0,1,1
hackthoon308train01471,1,1,1
hackthoon308train01472,1,0,0
hackthoon308train01473,1,1,1
hackthoon308train01474,0,1,1
hackthoon308train01475,1,0,1
hackthoon308train01476,1,1,0
hackthoon308train01477,1,1,1
hackthoon308train01478,0,1,1
hackthoon308train01479,1,1,0
hackthoon308train01480,1,1,1
hackthoon308train01481,1,1,0
hackthoon308train01482,1,1,1
hackthoon308train01483,1,0,1
hackthoon308train01484,1,1,1
hackthoon308train01485,0,1,1
hackthoon308train01486,1,1,0
hackthoon308train01487,1,1,0
hackthoon308train01488,1,0,1
hackthoon308train01489,1,1,0
hackthoon308train01490,1,1,1
hackthoon308train01491,1,1,0
hackthoon308train01492,1,1,1
hackthoon308train01493,1,1,0
hackthoon308train01494,1,1,1
hackthoon308train01495,1,1,0
hackthoon308train01496,1,0,1
hackthoon308train01497,1,1,1
hackthoon308train01498,1,1,0
hackthoon308train01499,0,1,1
hackthoon308train01500,1,1,0
hackthoon308train01501,1,1,0
hackthoon308train01502,0,1,1
hackthoon308train01503,0,1,1
hackthoon308train01504,1,1,0
hackthoon308train01505,0,1,1
hackthoon308train01506,1,1,1
hackthoon308train01507,1,1,0
hackthoon308train01508,1,1,1
hackthoon308train01509,1,0,1
hackthoon308train01510,1,1,0
hackthoon308train01511,1,1,1
hackthoon308train01512,0,1,0
hackthoon308train01513,1,0,1
hackthoon308train01514,1,1,1
hackthoon308train01515,1,1,0
hackthoon308train01516,0,1,0
hackthoon308train01517,0,1,1
hackthoon308train01518,0,1,1
hackthoon308train01519,0,1,1
hackthoon308train01520,1,1,0
hackthoon308train01521,1,1,1
hackthoon308train01522,1,0,1
hackthoon308train01523,1,1,1
hackthoon308train01524,0,1,1
hackthoon308train01525,1,0,0
hackthoon308train01526,1,0,1
hackthoon308train01527,1,0,1
hackthoon308train01528,1,1,0
hackthoon308train01529,1,1,0
hackthoon308train01530,1,1,0
hackthoon308train01531,1,1,0
hackthoon308train01532,1,1,1
hackthoon308train01533,0,1,0
hackthoon308train01534,1,0,1
hackthoon308train01535,0,1,0
hackthoon308train01536,0,1,1
hackthoon308train01537,1,0,1
hackthoon308train01538,0,1,1
hackthoon308train01539,1,1,1
hackthoon308train01540,0,1,1
hackthoon308train01541,0,1,1
hackthoon308train01542,0,1,1
hackthoon308train01543,1,1,0
hackthoon308train01544,1,1,0
hackthoon308train01545,1,1,1
hackthoon308train01546,1,0,1
hackthoon308train01547,1,0,1
hackthoon308train01548,1,0,1
hackthoon308train01549,1,1,1
hackthoon308train01550,1,1,0
